"AS","BA","BB","BC","CA","CR","FC","FV","GB","KC","MC","ML","OF","PC","PR","PT","SB","SC","SH","SL","TB","WC","WF","WH"
1.52941176470588,1.23333333333333,1.325,1.52287581699346,1.33333333333333,1.20915032679739,1.14285714285714,1.42483660130719,1,1.25,1.35555555555556,1.53333333333333,1.36263736263736,1.26842105263158,1.50326797385621,1,1.2,1.40909090909091,1,1.48484848484848,1.42483660130719,1.18947368421053,1.40909090909091,1.15942028985507
1.50526315789474,1,1,1.4,1,1,1,1.17316017316017,1,1,1,1.11111111111111,1,1.08333333333334,1.52747252747253,1.5,1.125,1.4,1,1.4,1.49450549450549,1.18947368421053,1.52287581699346,1
1.15942028985507,1,1.33684210526316,1,1,1,1.11111111111111,1.39473684210526,1.23333333333333,1,1.23333333333333,1,1.23333333333333,1.26842105263158,1,1.33333333333333,1.23333333333333,1.20915032679739,1,1,1,1.26842105263158,1,1
1.51811594202899,1.325,1.325,1.26842105263158,1,1.08333333333334,1.4,1.50526315789474,1.43956043956044,1.18947368421053,1.3030303030303,1.20915032679739,1.43956043956044,1.41558441558442,1.325,1.33333333333333,1.36263736263736,1.325,1.35555555555556,1.525,1.43956043956044,1.4421052631579,1.525,1.22826086956522
1,1,1.18947368421053,1.09090909090909,1,1,1.11111111111111,1.18947368421053,1.23333333333333,1,1,1,1,1.24675324675325,1,1,1.125,1.11111111111111,1,1,1,1.1,1.17316017316017,1
1.34420289855073,1.23333333333333,1.23333333333333,1.09090909090909,1.5,1.08333333333334,1.14285714285714,1.36796536796537,1,1.1,1.46666666666667,1,1.35555555555556,1.17316017316017,1,1,1.16666666666667,1.325,1.40909090909091,1.11111111111111,1.1,1,1,1.36263736263736
1.50326797385621,1.54545454545455,1.52747252747253,1.16666666666667,1.5,1.36796536796537,1,1.50526315789474,1.36263736263736,1.47894736842105,1.33333333333333,1.525,1.52747252747253,1.50526315789474,1,1.5,1.53030303030303,1.25,1.53333333333333,1.125,1.16666666666667,1.49450549450549,1.46666666666667,1.36601307189543
1,1.125,1,1,1,1.15942028985507,1.36601307189543,1.09090909090909,1.125,1.49450549450549,1,1.125,1,1.08333333333334,1,1,1,1,1,1.325,1.1,1.1,1.09090909090909,1.08333333333334
1.41558441558442,1.14285714285714,1.53846153846154,1.53333333333333,1,1.08333333333334,1.29411764705882,1.525,1.54545454545455,1.20915032679739,1.40909090909091,1,1.53571428571429,1.525,1.325,1.5,1.53333333333333,1.46666666666667,1.33333333333333,1.42857142857143,1.5,1.53846153846154,1.53333333333333,1
1,1,1,1.09090909090909,1.14285714285714,1,1.23333333333333,1.18947368421053,1,1,1,1,1,1,1,1,1.125,1.125,1.16666666666667,1,1,1,1,1
1.325,1.45833333333333,1,1,1,1.08333333333334,1.20915032679739,1.26842105263158,1.46666666666667,1,1,1,1.14285714285714,1,1.325,1.5,1,1.14285714285714,1,1.16666666666667,1.35555555555556,1.20915032679739,1,1.08333333333334
1,1.3030303030303,1,1,1.2,1.46376811594203,1.35555555555556,1,1,1.5,1,1.36263736263736,1.14285714285714,1.22826086956522,1,1,1.125,1.20915032679739,1,1,1,1.1,1.09090909090909,1.36601307189543
1.15942028985507,1,1.1,1,1,1,1,1.24675324675325,1,1,1,1,1,1.15942028985507,1,1,1.125,1,1,1.11111111111111,1,1.18947368421053,1,1
1.52173913043478,1.48484848484848,1.42483660130719,1.50326797385621,1.53333333333333,1.51948051948052,1.45833333333333,1.47894736842105,1.43956043956044,1.52631578947368,1.43956043956044,1.54545454545455,1.525,1.31168831168831,1.45833333333333,1.53333333333333,1.53333333333333,1.47058823529412,1.53571428571429,1.36601307189543,1.45833333333333,1.52105263157895,1.52105263157895,1.52631578947368
1.17316017316017,1.325,1.20915032679739,1.31168831168831,1.14285714285714,1.33684210526316,1.42483660130719,1.31168831168831,1.35555555555556,1.43956043956044,1.125,1.26373626373626,1,1.28985507246377,1.325,1,1.4,1.11111111111111,1.16666666666667,1.11111111111111,1.18947368421053,1,1,1.22826086956522
1.28985507246377,1,1,1,1,1,1,1,1,1,1,1,1,1,1.29411764705882,1,1,1.20915032679739,1,1,1.33684210526316,1,1,1
1,1.23333333333333,1,1.325,1.14285714285714,1.15942028985507,1.20915032679739,1.17316017316017,1.125,1,1.325,1.20915032679739,1.125,1,1,1,1.125,1,1,1.42483660130719,1.23333333333333,1,1,1
1.50526315789474,1.54545454545455,1.4,1.525,1.49450549450549,1.50526315789474,1.4,1.52747252747253,1,1.50326797385621,1.46666666666667,1.45833333333333,1.45833333333333,1.47894736842105,1.26373626373626,1.6,1.53333333333333,1.52747252747253,1.40909090909091,1.53333333333333,1.45833333333333,1.50526315789474,1.50649350649351,1.26842105263158
1.08333333333334,1,1,1.17316017316017,1,1,1.11111111111111,1.17316017316017,1,1,1.125,1,1,1,1,1.33333333333333,1,1,1.16666666666667,1.20915032679739,1,1,1,1.08333333333334
1.15942028985507,1.125,1.1,1,1,1,1,1.24675324675325,1,1,1.325,1.11111111111111,1,1,1,1,1,1,1,1.11111111111111,1.18947368421053,1,1.26842105263158,1.08333333333334
1.47894736842105,1.43956043956044,1.43956043956044,1.52941176470588,1.16666666666667,1.46376811594203,1.36601307189543,1.42483660130719,1.25,1.20915032679739,1.53571428571429,1.11111111111111,1.40909090909091,1.50326797385621,1.52287581699346,1.66666666666667,1.325,1.52287581699346,1.53571428571429,1.52941176470588,1.52747252747253,1.20915032679739,1.51948051948052,1.52747252747253
1,1,1.1,1,1.42857142857143,1,1.36601307189543,1.09090909090909,1,1,1.23333333333333,1,1,1.08333333333334,1,1,1,1,1.16666666666667,1,1.1,1,1.45454545454546,1.50526315789474
1,1,1,1,1.26373626373626,1,1.29411764705882,1,1,1,1,1,1,1.08333333333334,1,1,1,1,1.16666666666667,1.11111111111111,1,1,1,1.36796536796537
1.34420289855073,1,1.52105263157895,1.33684210526316,1.53333333333333,1.34420289855073,1.4,1.45454545454546,1.2,1.52105263157895,1.36263736263736,1.43956043956044,1.325,1.51948051948052,1.36601307189543,1.33333333333333,1.53333333333333,1.325,1.46666666666667,1.50326797385621,1.47894736842105,1.36601307189543,1.36796536796537,1.22826086956522
1.08333333333334,1.5,1.48484848484848,1,1,1.50326797385621,1.53846153846154,1.53333333333333,1.16666666666667,1.33333333333333,1.48484848484848,2,1.36263736263736,1.15942028985507,1.11111111111111,1.5,1.325,1.14285714285714,1.16666666666667,1,1.11111111111111,1.42483660130719,1,1.46376811594203
1.28985507246377,1,1.23333333333333,1,1,1.08333333333334,1.23333333333333,1.20915032679739,1.125,1.26842105263158,1.125,1.11111111111111,1.36263736263736,1.17316017316017,1.125,1,1.4,1.11111111111111,1,1.11111111111111,1.1,1.18947368421053,1.17316017316017,1.43115942028986
1.08333333333334,1.125,1,1,1,1,1,1.17316017316017,1,1,1,1,1,1,1.20915032679739,1,1.125,1.20915032679739,1,1,1,1,1.09090909090909,1
1.15942028985507,1,1,1.18947368421053,1,1,1.20915032679739,1,1,1.1,1.26373626373626,1,1.125,1,1,1,1,1,1,1,1,1,1.17316017316017,1
1,1.43956043956044,1,1.17316017316017,1.14285714285714,1.22826086956522,1.20915032679739,1,1.125,1.18947368421053,1,1.42483660130719,1,1,1.29411764705882,1,1.125,1.20915032679739,1,1,1.18947368421053,1,1.36796536796537,1
1.22826086956522,1,1,1,1.14285714285714,1.15942028985507,1,1.17316017316017,1,1,1,1,1.325,1,1,1,1,1,1,1,1,1,1.09090909090909,1.08333333333334
1,1,1,1,1,1.09090909090909,1,1,1,1.52747252747253,1,1.48484848484848,1,1,1,1,1,1,1,1,1,1,1,1
1.22826086956522,1.125,1,1.52747252747253,1,1.08333333333334,1,1,1.125,1.1,1.23333333333333,1,1.125,1.15942028985507,1.14285714285714,1.5,1.125,1,1.16666666666667,1.53030303030303,1.325,1.26842105263158,1.16666666666667,1.08333333333334
1,1,1.1,1,1.26373626373626,1.08333333333334,1.29411764705882,1,1.125,1,1,1.11111111111111,1,1.08333333333334,1,1,1.23333333333333,1.11111111111111,1.16666666666667,1,1,1.1,1,1.34420289855073
1,1.125,1.1,1,1,1,1.20915032679739,1.17316017316017,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1.28985507246377
1.50526315789474,1.55555555555556,1.46666666666667,1.525,1.53030303030303,1.45833333333333,1.49450549450549,1.50326797385621,1.48484848484848,1.52941176470588,1.57142857142857,1.42857142857143,1.40909090909091,1.54545454545455,1.325,1.6,1.53030303030303,1.525,1.53333333333333,1.52941176470588,1.48484848484848,1.57142857142857,1.53030303030303,1.525
1,1,1,1.24675324675325,1,1,1,1,1,1,1,1,1,1.08333333333334,1.11111111111111,1,1,1,1,1.11111111111111,1.39473684210526,1,1,1
1.50326797385621,1.53846153846154,1.4421052631579,1.47058823529412,1,1.50649350649351,1.53571428571429,1.52287581699346,1.16666666666667,1.50326797385621,1.53333333333333,1.45833333333333,1.49450549450549,1.50649350649351,1.52287581699346,1.6,1.45833333333333,1.46666666666667,1.53333333333333,1.125,1.40909090909091,1.525,1.47058823529412,1.52380952380952
1,1,1,1,1.14285714285714,1,1,1,1,1.33684210526316,1,1.26373626373626,1,1.08333333333334,1,1,1,1.11111111111111,1,1,1.1,1,1,1
1.51811594202899,1.5,1.39473684210526,1.45454545454546,1.52747252747253,1.51811594202899,1.52287581699346,1.51948051948052,1.52747252747253,1.50526315789474,1.5,1.52941176470588,1.5,1.43115942028986,1.50326797385621,1.53333333333333,1.4,1.52287581699346,1.48484848484848,1.11111111111111,1.525,1.50526315789474,1.51948051948052,1.43115942028986
1,1.23333333333333,1.1,1,1,1.43115942028986,1,1.09090909090909,1,1.1,1.125,1,1,1.15942028985507,1.36601307189543,1,1.125,1.29411764705882,1,1,1,1,1.09090909090909,1.22826086956522
1,1.26373626373626,1,1,1.40909090909091,1.36796536796537,1.20915032679739,1.09090909090909,1.14285714285714,1.52105263157895,1,1.4,1.23333333333333,1,1,1,1.23333333333333,1.20915032679739,1,1.11111111111111,1,1,1.17316017316017,1.08333333333334
1,1,1.11111111111111,1,1,1,1,1.24675324675325,1,1,1,1,1,1,1,1.33333333333333,1.325,1.11111111111111,1,1,1.18947368421053,1,1,1
1.52287581699346,1.55555555555556,1.49450549450549,1.42857142857143,1.46666666666667,1.52941176470588,1.3030303030303,1.50326797385621,1.49450549450549,1.23333333333333,1.53030303030303,1.48484848484848,1.52747252747253,1.51811594202899,1.125,1.6,1.55555555555556,1.53333333333333,1.57142857142857,1.25,1.16666666666667,1.48484848484848,1.48484848484848,1.4
1.28985507246377,1.45833333333333,1.26842105263158,1.24675324675325,1.36263736263736,1.31168831168831,1.11111111111111,1.17316017316017,1.23333333333333,1.4421052631579,1.125,1.325,1,1.28985507246377,1.20915032679739,1,1.125,1.11111111111111,1,1,1.42483660130719,1.39473684210526,1.09090909090909,1.34420289855073
1.15942028985507,1,1,1.48484848484849,1,1.39130434782609,1,1,1,1.11111111111111,1,1,1,1,1.52287581699346,1,1,1,1.16666666666667,1.23333333333333,1.18947368421053,1.26842105263158,1.17316017316017,1.08333333333334
1.22826086956522,1,1.18947368421053,1,1,1.39130434782609,1,1.09090909090909,1.125,1,1,1,1,1.15942028985507,1,1,1.125,1,1.16666666666667,1,1.1,1,1,1
1.08333333333334,1,1,1.24675324675325,1,1,1.11111111111111,1,1.125,1,1.125,1,1,1.08333333333334,1,1,1,1.11111111111111,1,1,1,1.26842105263158,1,1.08333333333334
1.1,1.25,1.325,1.52287581699346,1.35555555555556,1,1.11111111111111,1.2,1.25,1,1.2,1.40909090909091,1.16666666666667,1.36796536796537,1.53571428571429,1,1.16666666666667,1.53030303030303,1,1,1.42857142857143,1.29411764705882,1.18947368421053,1.08333333333334
1.52941176470588,1,1,1.20915032679739,1,1,1.20915032679739,1,1,1.18947368421053,1.49450549450549,1,1.125,1,1.16666666666667,1.33333333333333,1.125,1.125,1,1.52287581699346,1.47058823529412,1,1.39473684210526,1
1.15942028985507,1.45833333333333,1.33684210526316,1.33684210526316,1.36263736263736,1.39130434782609,1.4,1.36796536796537,1.125,1.11111111111111,1.2,1.43956043956044,1.23333333333333,1.11111111111111,1.36601307189543,1,1.4,1.36601307189543,1.35555555555556,1,1,1.23333333333333,1.18947368421053,1.17316017316017
1.08333333333334,1.14285714285714,1,1.40909090909091,1.53571428571429,1.08333333333334,1.53333333333333,1,1.23333333333333,1,1.16666666666667,1,1,1,1,1,1.125,1.20915032679739,1.16666666666667,1,1,1,1.325,1.53333333333333
1.08333333333334,1.23333333333333,1.2,1,1,1.08333333333334,1,1.14285714285714,1.45833333333333,1,1,1,1,1.34420289855073,1,1,1.43956043956044,1.11111111111111,1,1.11111111111111,1,1.125,1.17316017316017,1.325
1,1.125,1,1,1,1.08333333333334,1,1.09090909090909,1,1,1,1,1.125,1.08333333333334,1,1,1,1.36601307189543,1,1,1,1.26842105263158,1,1
1.24675324675325,1,1.1,1.24675324675325,1,1,1,1.39473684210526,1.125,1,1,1,1,1,1.20915032679739,1.33333333333333,1.23333333333333,1,1,1,1.1,1.4421052631579,1.09090909090909,1
1,1,1,1.53333333333333,1,1.15942028985507,1,1.26842105263158,1.125,1,1,1,1.36263736263736,1.22826086956522,1,1,1,1,1,1,1.43956043956044,1.1,1.17316017316017,1.22826086956522
1.22826086956522,1.23333333333333,1.1,1,1,1,1,1,1,1.26842105263158,1,1,1.23333333333333,1.15942028985507,1,1,1,1,1,1.11111111111111,1.18947368421053,1.1,1.09090909090909,1.15942028985507
1,1.125,1,1,1,1.29411764705882,1,1,1.125,1.2,1,1.48484848484848,1,1,1,1,1,1,1,1,1,1,1,1.15942028985507
1.48484848484849,1.45833333333333,1.50326797385621,1.52105263157895,1.36263736263736,1.43115942028986,1.47058823529412,1.50649350649351,1.5,1.33684210526316,1.48484848484848,1.29411764705882,1.53333333333333,1.51948051948052,1.4,1.6,1.5,1.50326797385621,1.48484848484848,1.52287581699346,1.52631578947368,1.50526315789474,1.50649350649351,1.50649350649351
1.22826086956522,1,1,1,1,1,1,1,1,1,1,1,1,1,1.20915032679739,1,1,1,1,1,1.36601307189543,1.18947368421053,1.09090909090909,1.08333333333334
1.28985507246377,1,1.26842105263158,1,1,1.08333333333334,1,1.17316017316017,1,1,1.125,1,1.325,1,1,1,1.125,1.4,1,1.11111111111111,1,1.18947368421053,1.36796536796537,1.15942028985507
1,1,1.1,1,1,1,1,1,1,1,1,1.50326797385621,1,1.28985507246377,1,1,1.23333333333333,1,1.3030303030303,1,1,1,1,1
1.5072463768116,1,1.1,1.47058823529412,1,1.15942028985507,1.29411764705882,1,1.125,1,1.26373626373626,1,1,1.15942028985507,1.11111111111111,1.6,1.23333333333333,1.11111111111111,1.2,1.50326797385621,1.53030303030303,1,1.45833333333333,1.08333333333334
1.08333333333334,1.125,1,1.24675324675325,1.52747252747253,1.17316017316017,1.20915032679739,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1.34420289855073
1.09090909090909,1.125,1.45833333333333,1,1,1,1,1.24675324675325,1,1,1,1,1.53846153846154,1.22826086956522,1,1,1,1.47058823529412,1,1,1,1.1,1,1
1,1.5,1.18947368421053,1.31168831168831,1,1.31168831168831,1,1,1.53846153846154,1.1,1,1.125,1.325,1.22826086956522,1,1,1.125,1.20915032679739,1,1.11111111111111,1,1.4421052631579,1,1
1.15942028985507,1,1.1,1,1.14285714285714,1,1,1.17316017316017,1.23333333333333,1,1.125,1.11111111111111,1.23333333333333,1.08333333333334,1.20915032679739,1,1.125,1.11111111111111,1,1.23333333333333,1,1.1,1.17316017316017,1
1.09090909090909,1,1,1.09090909090909,1,1.08333333333334,1,1,1,1.26842105263158,1,1,1,1,1.20915032679739,1,1,1.20915032679739,1,1,1.18947368421053,1,1.17316017316017,1.08333333333334
1,1,1.18947368421053,1,1,1.41558441558442,1.11111111111111,1,1,1.18947368421053,1.125,1,1.14285714285714,1.15942028985507,1,1.33333333333333,1.125,1,1.3030303030303,1,1.18947368421053,1,1,1
1,1,1.18947368421053,1,1,1,1.11111111111111,1.09090909090909,1,1,1,1,1,1.22826086956522,1.23333333333333,1,1.125,1,1.2,1,1.26842105263158,1.26842105263158,1,1.22826086956522
1.15942028985507,1.4,1.525,1.09090909090909,1.26373626373626,1.08333333333334,1.52287581699346,1.51948051948052,1.23333333333333,1.1,1.23333333333333,1,1.325,1.36601307189543,1.11111111111111,1.33333333333333,1.45833333333333,1,1.3030303030303,1.11111111111111,1.26842105263158,1.50326797385621,1.33684210526316,1.46376811594203
1.15942028985507,1,1,1.09090909090909,1,1,1,1.09090909090909,1.23333333333333,1,1.23333333333333,1,1.125,1,1,1,1,1.29411764705882,1,1.11111111111111,1.18947368421053,1,1,1.08333333333334
1.22826086956522,1,1.26842105263158,1.09090909090909,1,1,1,1.17316017316017,1,1.1,1,1,1.125,1.22826086956522,1,1,1.125,1,1.16666666666667,1,1,1,1,1.08333333333334
1,1.5,1,1,1,1.45454545454546,1,1,1.125,1.47058823529412,1,1.52747252747253,1.125,1,1,1,1,1,1,1,1,1,1.09090909090909,1
1,1.23333333333333,1.11111111111111,1.17316017316017,1,1.22826086956522,1.29411764705882,1.09090909090909,1.4,1.18947368421053,1,1.36601307189543,1,1.15942028985507,1.36601307189543,1,1.23333333333333,1.11111111111111,1.16666666666667,1.11111111111111,1,1.325,1.09090909090909,1.15942028985507
1.08333333333334,1,1.1,1.4421052631579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1.1,1
1.29411764705882,1.55555555555556,1.325,1.49450549450549,1.48484848484848,1.5072463768116,1.53333333333333,1.36601307189543,1.36263736263736,1.20915032679739,1.33333333333333,1.29411764705882,1.25,1.36601307189543,1.2,1.33333333333333,1,1,1.53333333333333,1,1.6,1.325,1.45833333333333,1.53333333333333
1,1,1,1,1.33333333333333,1.36601307189543,1,1,1,1.49450549450549,1,1.54545454545455,1,1,1,1,1,1,1.16666666666667,1,1,1,1.17316017316017,1
1.52287581699346,1.26373626373626,1.50326797385621,1.525,1,1.50649350649351,1.36263736263736,1.50326797385621,1.49450549450549,1.50326797385621,1.53333333333333,1.49450549450549,1.57142857142857,1.42483660130719,1.53030303030303,1.53333333333333,1.48484848484848,1.46666666666667,1.33333333333333,1.52287581699346,1.47058823529412,1.49450549450549,1.52747252747253,1.52747252747253
1.08333333333334,1.23333333333333,1,1,1,1,1,1,1.125,1,1,1,1,1,1,1,1,1,1,1.5,1.18947368421053,1,1,1
1.28985507246377,1.36263736263736,1.29411764705882,1,1,1.15942028985507,1.20915032679739,1.48484848484849,1.125,1.18947368421053,1.125,1.42483660130719,1.5,1.5072463768116,1,1,1.49450549450549,1.47058823529412,1,1.42483660130719,1.1,1.33684210526316,1.31168831168831,1.09090909090909
1,1.23333333333333,1,1,1,1.28985507246377,1,1,1,1.52287581699346,1,1.54545454545455,1.125,1,1,1,1,1,1,1,1.1,1,1.09090909090909,1.15942028985507
1.36796536796537,1.2,1.525,1.11111111111111,1,1.08333333333334,1.42483660130719,1.50326797385621,1.14285714285714,1.1,1.16666666666667,1.11111111111111,1.46666666666667,1.48484848484849,1.4,1.66666666666667,1.52747252747253,1.49450549450549,1.46666666666667,1,1.3030303030303,1.50526315789474,1.1,1.36263736263736
1.15942028985507,1,1.1,1.09090909090909,1,1,1,1.09090909090909,1,1.18947368421053,1,1,1,1,1.42483660130719,1,1.23333333333333,1,1.16666666666667,1.20915032679739,1.26842105263158,1.18947368421053,1.17316017316017,1.22826086956522
1.09090909090909,1,1.325,1.48484848484849,1,1.08333333333334,1.20915032679739,1.29411764705882,1,1,1,1.20915032679739,1,1.1,1.11111111111111,1.33333333333333,1.43956043956044,1.125,1.40909090909091,1.53030303030303,1.49450549450549,1.43956043956044,1,1.08333333333334
1.08333333333334,1,1.33684210526316,1.1,1,1,1,1.39473684210526,1,1,1,1,1,1.28985507246377,1,1,1.125,1.11111111111111,1.16666666666667,1,1.1,1.33684210526316,1,1
1.22826086956522,1.125,1,1,1,1.48484848484849,1.40909090909091,1,1.23333333333333,1,1.14285714285714,1.11111111111111,1.125,1.08333333333334,1.11111111111111,1,1,1.20915032679739,1,1,1.1,1,1.18947368421053,1.50649350649351
1.51948051948052,1.53571428571429,1,1.53333333333333,1.25,1.28985507246377,1.40909090909091,1.325,1.14285714285714,1,1,1,1.5,1.17316017316017,1.5,1,1.4,1.46666666666667,1.66666666666667,1,1.52747252747253,1.525,1.53030303030303,1.41558441558442
1,1,1,1,1.49450549450549,1.28985507246377,1.125,1,1,1,1,1,1,1,1,1,1.125,1,1,1,1,1,1,1.17316017316017
1.09090909090909,1.43956043956044,1.26373626373626,1,1.2,1.09090909090909,1.125,1.17316017316017,1.42857142857143,1.2,1.23333333333333,1.43956043956044,1.36263736263736,1.09090909090909,1.11111111111111,1,1,1,1.35555555555556,1,1.18947368421053,1.29411764705882,1.24675324675325,1.24675324675325
1.36796536796537,1.525,1.50526315789474,1.52287581699346,1.43956043956044,1.41558441558442,1.36601307189543,1.52287581699346,1.48484848484848,1.26842105263158,1.35555555555556,1.33333333333333,1.525,1.47894736842105,1.4,1.5,1.43956043956044,1.5,1.53030303030303,1.36601307189543,1.525,1.53030303030303,1.50526315789474,1.36601307189543
